0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,7,5,5,3,1,8,2,3,2,2,5,3,4,4,3,3,3,5,7,6,3,4,6,4,1,5,7,3,6,3,7,5,2,5,1,5,5,3,5,2,3,3,2,4,4,2,1,2,2,3,3,2,2,1,1,5,5,0,2,2,0,3,1,1,4,4,2,4,2,5,6,3,7,2,5,1,0,1,7,3,2,2,1,5,1,4,3,0,4,3,3,3,1,5,5,3,7,3,3,10,3,8,2,10,7,2,2,7,9,7,8,3,15,11,15,7,4,10,16,6,12,10,17,11,7,10,12,7,10,13,9,13,11,13,14,9,8,13,14,8,6,10,11,12,7,13,10,11,7,11,12,9,12,14,9,14,11,13,18,20,22,14,13,6,7,7,9,10,10,15,15,14,25,17,11,8,9,15,26,23,32,14,20,17,12,22,25,23,16,9,12,10,8,5,11,7,14,2,3,5,5,8,5,3,9,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,5669,5703,5734,5745,5722,5702,5659,5556,5388,5120,4853,4613,4359,4098,3909,3782,3747,3866,3940,3980,3894,3871,3882,3864,3864,3882,3831,3808,3936,4231,4509,4752,5065,5305,5543,5686,5807,5858,5912,5956,5979,5997,6008,6008,6039,6093,6144,2124.26081,2189.29624,2184.55245,2139.36262,2165.95824,2222.9774,2264.25399,2480.33201,2897.4889,3486.47247,3998.98869,4193.0453,4355.22098,4512.80925,4387.77542,4323.93534,4543.79413,5469.45053,6325.26593,6602.9718,6483.41764,5977.55152,5693.71592,5761.21696,5992.5758,6085.66999,5973.0811,5598.21458,5145.17008,5058.62137,4432.65386,3409.49158,3028.85134,2957.29842,2719.77901,2248.73442,1687.45904,1316.57575,1110.0185,1067.15979,987.635867,958.699146,960.657162,993.616191,974.490399,1028.28357,1005.4283,797.577832,-899.80896,-871.01084,-844.97966,-899.88056,549.64283,-114.50832,-166.98671,1322.5284,1124.8601,1327.4079,1871.6122,1534.6776,892.32429,1189.8252,2331.5171,217.78505,-170.5766,-294.90486,331.00249,534.2382,1208.9483,215.54526,-296.31853,28.709909,-9.475698,337.02702,336.6066,40.258608,455.52567,-1227.314,-600.9301,-560.57862,-1481.7958,-1426.7864,-1522.0349,-1374.65,-1388.0402,-1291.7247,-480.04434,11.221767,452.63339,545.36931,-345.95925,181.23004,20.146739,-846.00759,-426.14438,-686.66407,Eye
0,0,0,0,0,0,0,0,2,3,12,11,8,9,7,12,7,12,12,4,11,7,15,10,11,14,15,10,12,17,22,24,20,28,34,36,37,53,31,38,35,34,31,32,24,25,28,25,27,24,34,23,30,37,36,24,25,15,12,11,20,22,14,19,17,15,27,17,15,21,12,17,21,15,8,15,17,23,13,18,14,11,11,8,5,6,7,4,2,1,3,3,3,3,6,4,3,1,0,3,1,2,2,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,1481,1471,1479,1449,1384,1285,1156,1031,951,909,892,917,981,952,957,981,1013,1085,1145,1209,1287,1363,1422,1460,1527,1596,1676,1730,1772,1797,1753,1774,1882,2079,2222,2208,2161,2145,2190,2162,2138,2152,2166,2177,2192,2208,2222,768.190574,937.22668,804.540141,639.875458,782.886662,1047.0988,1339.51332,1375.3179,1184.0144,1010.67733,901.436284,965.462864,1229.35245,1214.61889,1379.26285,1346.34259,1522.32501,1619.22825,1746.5652,1817.23999,2007.3155,2172.33586,2332.2136,2465.2351,2561.45836,2489.24823,2489.11306,2549.25202,2466.62133,2637.03693,2436.02141,1606.89423,1202.76125,1851.52274,2031.94675,1660.4135,1697.96585,1398.31958,989.913077,875.185859,937.010145,827.416435,792.649819,746.359776,740.127414,736.899693,728.515538,680.610062,85.999997,92.875981,-278.12195,140.09928,1255.4627,2185.1785,1674.2603,1812.2337,1246.7796,983.00941,237.78513,-474.076,-674.96433,-505.44281,217.23696,447.46523,967.71582,-475.38626,-1146.4811,-1477.3968,-1841.7217,-1902.4868,-1929.2367,-1684.778,-2367.994,-2235.6485,-1042.1636,-1813.6829,-978.36394,-705.89808,-407.73509,-666.92172,-1233.2828,-1745.6827,-1878.1494,-1478.9818,-635.61881,-842.75287,-850.07241,-787.18744,545.4563,172.42745,-383.22444,-630.284,-761.08084,-178.92057,-791.61503,-614.33482,Eye
0,0,0,1,2,2,1,9,11,7,11,11,10,3,7,17,17,21,16,18,18,29,28,24,28,25,23,17,13,14,29,20,17,23,12,12,18,14,12,10,13,11,10,7,5,5,6,6,5,4,7,7,7,1,5,5,7,6,2,3,8,6,10,8,14,4,3,9,6,5,6,6,10,8,10,5,6,7,10,4,10,11,11,9,11,10,7,7,8,8,15,13,7,9,4,5,9,11,15,12,13,10,8,8,11,14,16,16,10,10,10,10,10,15,8,19,9,9,13,13,7,10,13,8,7,12,6,7,11,11,5,6,11,5,6,10,12,7,9,2,3,6,6,5,3,4,3,4,3,2,4,2,1,2,4,5,0,1,2,3,5,1,0,3,1,3,0,1,0,3,1,3,0,1,2,1,0,2,1,1,1,1,4,0,3,1,1,0,1,1,0,2,3,2,1,1,1,3,2,1,0,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,1655,1605,1613,1649,1628,1583,1562,1514,1476,1455,1414,1397,1392,1432,1543,1591,1571,1583,1651,1719,1810,1906,1989,2092,2214,2323,2402,2398,2432,2501,2538,2624,2766,2931,3088,3241,3386,3515,3603,3652,3704,3797,3921,4048,4164,4274,4392,1774.87637,1793.40233,1711.46228,1762.13416,1729.72685,1749.59744,1772.35409,1901.53563,2036.50153,1997.76067,1915.88761,1939.78914,2045.44339,2090.53739,2476.07888,2831.31257,2901.46336,2974.56627,2904.70878,2928.37969,3014.59281,3091.44267,3182.96145,3297.44423,3353.89292,3281.65983,3115.82818,3080.35606,3305.27087,3138.69052,2878.43017,2855.26288,2725.35824,2630.90278,2667.99974,2604.05172,2591.30123,2629.21972,2441.3352,2188.04094,2223.33562,2319.67407,2333.5887,2434.78903,2407.12083,2384.00555,2444.15391,2220.14564,1074.7205,1007.2578,768.80487,-133.08665,-420.13204,556.49996,327.82885,997.77693,1430.7235,373.19929,971.42949,10.488494,-75.195065,12.612892,-634.04029,-864.48201,-872.20971,-466.71793,-1342.5285,-1223.8263,-1353.9436,-1383.9762,-1182.1316,-1476.3632,-1807.2644,-1790.0919,-1463.8286,-650.64621,-337.93663,-226.33365,-342.2435,-484.92247,-1268.6697,-1601.6592,-1491.1211,-1705.8177,-1248.9501,-821.80572,-930.89744,-857.03153,-118.28637,-838.01895,-2153.3036,-2197.4537,-2247.9391,-2396.3142,-2323.3573,-2101.9347,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,3,4,10,2,7,2,3,5,2,10,10,7,5,4,3,7,9,6,5,7,6,6,8,5,3,11,7,2,6,4,3,0,4,6,3,1,1,2,3,1,3,3,4,6,5,5,5,2,6,3,4,5,2,4,7,4,5,7,6,9,10,11,7,8,8,9,8,8,12,8,15,8,13,8,20,17,8,17,19,11,16,22,14,13,16,18,9,20,17,9,20,24,17,15,19,14,15,19,14,17,23,24,23,24,26,36,27,31,27,36,24,28,32,19,16,16,22,14,21,16,19,22,17,18,15,18,12,13,10,7,8,5,12,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809,3769,3686,3457,3266,3191,3059,2965,2943,2910,2893,2900,2846,2851,2881,2938,2973,2984,3133,3157,3121,3191,3241,3336,3433,3443,3468,3471,3477,3445,3416,3539,3677,3740,3874,3999,4113,4188,4261,4351,4407,4447,4482,4516,4550,4597,4645,4690,1305.27546,1599.49808,2348.34148,2692.02156,2200.37104,2046.9287,2177.64452,2302.69092,2543.25964,2553.93634,2539.57035,2717.11505,3020.58198,3129.33125,3310.40093,3508.70105,3728.99151,4402.25779,4832.67562,4842.24763,4636.4595,4129.46433,4003.39279,3926.85737,3659.79981,3653.20298,3691.73476,3579.14107,3526.79817,3408.07535,3183.06754,2684.2939,2011.22695,1705.59475,1948.75432,1801.49838,1672.82004,1525.3991,1431.23797,1319.274,1149.41273,966.360856,903.70797,865.635917,916.117985,865.895287,763.056441,646.987902,1423.9727,1468.4856,1891.2884,1938.696,1925.3018,859.04686,904.8845,260.25508,910.06272,-30.478362,123.35156,601.81836,693.68125,-52.202276,-1275.9692,-1425.5545,-196.21475,156.03268,15.684112,773.78232,-1799.6469,-1227.11,-401.01423,-1939.0678,-1471.05,-1031.2836,-1895.2487,-803.55168,-522.86134,-799.49097,-947.023,-1231.6459,-1350.8181,-2762.8404,-2761.0547,-2493.8597,-2167.1352,-1204.9906,-2027.0882,-2149.8351,-1846.5455,-2136.7404,-1492.0611,-2221.0481,-1528.934,-2140.8852,-2920.3584,-2950.8409,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,3,1,2,3,6,4,3,3,7,6,5,2,3,6,8,3,2,8,5,4,5,7,2,6,3,4,4,4,4,5,6,1,6,1,2,6,1,1,2,4,10,3,5,7,3,3,6,1,2,1,6,2,0,5,3,3,3,3,5,3,9,5,6,8,5,6,4,11,4,9,7,9,7,8,8,13,8,8,10,8,15,8,5,9,7,14,15,11,11,17,16,25,25,25,22,26,26,13,28,26,18,35,18,27,19,35,31,34,30,39,29,32,20,23,16,22,23,22,18,16,18,11,15,18,19,15,15,13,14,10,19,14,14,14,4,7,6,4,3,8,2,3,3,4,2,4,1,1,0,1,1,1,1,0,0,1,3,0,0,1,2,0,1,1,1,0,1,2,1,1,1,3,1,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571,4496,4323,4152,4159,4211,4274,4131,3840,3626,3498,3345,3174,3128,3131,3177,3265,3355,3530,3595,3563,3550,3582,3662,3787,3895,4006,4056,4114,4142,4075,4021,4110,4246,4385,4569,4759,4822,4814,4780,4887,4969,4973,5000,5017,5009,5034,5022,1327.0943,2142.38335,2444.50415,2361.33765,2786.60265,2709.76232,2458.54005,3446.04805,3568.96744,2974.38782,2991.76745,3243.51826,2743.68217,2747.88587,2820.2155,3060.4858,3604.22696,4358.34013,5175.12349,5521.27502,5703.70682,5432.74992,5242.55565,5303.02059,5391.09497,5248.34595,4928.78814,4581.89928,4259.58795,4323.2483,4375.90599,4257.28171,3726.73714,2717.45516,2446.47342,2392.53971,2069.60048,1831.15201,1643.67288,1384.28127,1520.99391,1255.3081,1024.09327,862.972622,861.293827,918.39203,857.536197,732.734985,948.42611,1065.0927,1513.8044,587.83323,497.94592,308.01881,311.66211,1147.3229,1291.0727,890.37821,807.15483,1046.2257,947.95587,487.13265,468.72979,-215.78339,-351.25224,-441.37966,-69.628302,73.55017,409.76032,-34.813734,-509.18443,-1817.5473,-1932.6313,-2141.3287,-1584.4156,-1805.6801,-827.41326,-1057.8664,-569.83399,-531.58891,-1059.7075,-1824.5099,-1907.4034,-2465.721,-2298.736,-311.41441,174.98674,-655.54874,-2023.3938,-270.75601,-503.64472,-1103.4526,251.48264,-517.38847,-226.38712,186.03662,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,3,8,4,4,3,2,4,3,7,3,5,2,4,2,3,2,4,4,7,1,2,5,3,6,5,4,2,3,4,7,4,5,4,1,2,1,3,3,3,3,5,2,2,2,4,2,1,2,8,1,4,3,2,3,3,1,3,2,3,0,2,3,3,4,2,2,4,7,4,3,4,5,2,6,7,8,10,6,11,5,14,16,10,13,19,21,10,18,16,14,12,17,14,18,16,12,14,12,22,18,20,21,15,16,29,20,20,29,24,24,35,31,36,35,46,47,52,40,32,25,24,25,14,20,21,14,24,11,14,13,13,11,9,13,12,8,8,6,4,8,4,5,4,7,2,2,3,0,1,0,0,3,5,2,3,1,1,0,2,0,0,2,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5086,5016,4985,4919,4911,4908,4851,4685,4464,4259,4103,3940,3780,3756,3782,3798,3897,4056,4151,4127,4063,4067,4102,4158,4181,4235,4300,4278,4180,4228,4383,4528,4687,4882,5099,5189,5183,5267,5401,5524,5584,5599,5601,5593,5550,5524,5526,5532,949.580011,1280.04628,1239.89096,1221.63317,1306.05938,1313.52923,1644.30354,2198.74118,2373.72425,2342.2606,2381.95455,2588.33619,2495.27085,2480.78676,2683.73507,2924.41948,3835.56475,4981.70991,5520.91518,5612.64593,5235.12231,4805.12203,4821.64607,4936.76426,4913.20629,4569.01826,4372.52989,4364.96616,4075.86782,3574.42897,2835.56595,2071.67066,2115.88458,2339.6227,2022.45512,1685.98293,1411.49204,1642.38257,1793.52882,1542.09773,1223.27521,1083.22684,982.139779,971.834196,1034.8416,914.325914,828.035367,756.446725,1067.0263,1117.0252,822.30917,548.07956,396.09094,888.6882,1113.5391,1231.0109,1160.3466,868.72036,1473.6509,1925.08,1975.8782,1138.5076,955.73484,428.44942,-611.22437,-56.829071,-543.20082,765.51833,900.27874,-460.08328,-1241.6084,-740.32906,-1429.6968,-1633.9062,-700.02585,-416.59914,-823.0589,-1050.9708,-667.58785,-1442.2724,-2664.8488,-3040.0155,-2328.4999,-1782.472,-1931.0954,-2195.7468,-1937.1723,-1917.6168,-795.51091,-1224.7268,548.05016,582.82401,-75.879871,102.55668,-255.09694,-881.76099,Eye
0,0,0,1,1,0,1,1,1,0,1,0,2,1,0,4,0,4,2,2,1,0,6,1,2,0,4,3,3,1,2,1,2,1,1,6,4,0,2,3,1,3,1,3,5,3,2,1,2,2,3,3,7,3,4,4,5,5,4,2,3,1,5,3,1,6,2,2,2,1,0,4,2,2,2,3,4,2,4,3,3,2,2,3,1,1,1,2,4,2,4,1,1,2,8,1,6,0,5,2,2,3,2,2,2,4,2,2,5,3,5,5,5,6,1,9,2,7,4,3,8,4,6,6,4,3,2,7,8,7,9,7,14,3,14,8,6,8,11,6,9,8,10,10,4,15,12,14,4,12,11,9,10,8,11,14,7,17,17,18,16,19,17,17,21,19,20,20,25,21,36,42,34,28,31,38,28,33,33,37,35,31,24,23,23,31,24,19,19,17,15,10,3,6,12,10,8,6,4,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,5606,5415,5097,4980,5044,5123,5161,5062,4858,4620,4307,3937,3641,3464,3411,3566,3825,3983,4039,4047,3944,3747,3730,3807,3935,4012,4077,4159,4157,4191,4318,4631,4958,5002,5127,5247,5365,5433,5601,5742,5794,5817,5853,5863,5881,5894,5904,822.670989,1551.19166,2447.16044,2227.73034,2674.5612,2934.15346,2679.22404,2590.03715,3167.61068,3693.41818,4090.36181,4590.63844,4504.90864,3874.74839,3531.29301,4190.88245,5456.2971,6222.77,6438.42443,6773.68555,6889.40851,6914.22245,6408.60023,5711.15927,5718.12411,5669.09892,5483.96036,5089.6315,4630.62427,4079.71946,3587.82907,3819.40208,3923.6186,2595.13676,1669.09486,1857.37546,1770.95856,1607.52944,1489.8816,1656.89603,1307.79187,1049.56395,985.409737,908.665488,873.876844,886.05418,922.064417,798.225025,941.98783,1660.6239,1917.0747,1677.9961,442.41423,28.265911,-530.16026,178.44944,1021.6902,912.17498,615.29827,1342.1844,1584.6682,1608.313,497.59371,-487.46246,-642.9571,-1118.0335,-1104.2121,58.861721,280.04064,-23.84257,1234.9021,316.35931,-1263.7331,-1335.8588,129.31422,524.55349,-159.33032,-408.73775,-363.53449,-1022.523,-2031.7887,-1560.2791,-1162.5946,-1519.0618,-1441.6398,-1363.9532,-2052.6426,-2345.1379,-2032.0386,-1022.0349,-537.05234,87.256465,-227.71326,-473.6015,-450.2323,-880.39534,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,3,6,6,3,4,1,3,7,6,10,6,1,5,5,4,4,5,4,3,5,8,1,4,4,3,4,2,5,3,5,2,0,4,2,5,3,7,6,5,3,6,2,5,8,3,5,7,7,4,1,2,5,4,3,6,5,2,4,2,6,6,2,4,10,4,5,4,5,8,6,12,4,6,2,7,5,5,3,9,9,10,7,7,7,8,6,7,7,14,7,9,7,10,6,7,12,10,13,16,12,12,10,5,10,4,11,5,7,8,7,8,8,10,9,13,6,12,5,10,10,15,11,11,11,14,6,10,7,13,11,13,13,14,26,18,21,22,14,15,18,12,10,14,11,13,8,12,8,7,9,9,13,17,8,11,8,11,17,12,22,22,10,18,16,22,16,20,26,23,12,15,8,11,14,4,8,5,18,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776,4721,4654,4543,4378,4149,3885,3782,3825,3783,3678,3553,3388,3151,2961,2847,2849,2824,2830,2760,2691,2689,2680,2744,2825,2931,3046,3182,3320,3529,3890,4484,4983,5233,5416,5579,5702,5774,5819,5841,5870,5846,5888,5971,5997,5958,5923,5905,1092.80556,1274.48124,1338.00351,1616.51369,2110.5772,2607.65957,2478.09296,3014.45531,3114.31243,3315.32278,3586.04358,3730.59373,3901.34496,3971.16444,3932.15128,4306.02583,4528.00882,4705.22033,4573.38465,4362.15014,3684.35749,3726.96415,3997.88693,4274.02705,4430.76648,4536.01765,4504.36795,4306.53002,4023.23911,4120.21582,4808.08786,4928.99361,3413.08067,2333.88458,2124.47174,2209.27563,1791.95048,1567.49521,1262.02463,1011.94823,949.995782,924.699991,1038.45934,955.47215,769.124342,882.321547,933.715464,763.224272,1433.9692,2178.7133,2316.8443,2018.4183,2330.3459,2088.0151,1753.9439,1333.761,808.44412,826.73158,802.87211,1429.8802,2128.2223,2226.8628,1412.6105,1195.6245,1209.2782,-80.537582,475.84258,1368.6701,173.96626,1148.9399,551.15926,-103.98296,-2206.2862,-2179.9378,-1473.9745,-1094.3073,-1610.2463,-2856.8732,-2977.1741,-3032.1614,-3289.611,-2144.7025,-2045.674,-1129.4074,-1448.3238,-1357.0058,-1507.5895,-154.40906,1500.1908,1581.5254,-985.27298,-1124.4211,-658.65718,77.83998,-984.33431,-950.29709,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,1,0,3,1,1,0,3,0,1,1,3,2,2,4,3,4,2,3,6,3,4,2,1,2,2,5,1,2,2,3,1,2,1,5,4,6,5,7,4,3,7,6,3,2,1,6,10,4,3,9,5,9,11,8,7,6,2,4,5,9,8,3,7,8,3,7,8,5,12,3,3,10,4,9,7,4,6,3,2,8,6,11,11,7,10,14,4,9,7,10,15,11,15,15,17,20,18,25,21,20,17,22,13,23,15,20,20,18,14,21,9,17,22,19,19,15,20,22,12,13,17,10,20,17,15,14,13,8,11,9,13,17,10,15,11,14,7,10,15,10,14,13,13,18,11,10,10,9,15,17,10,10,7,9,13,12,15,9,14,7,9,7,11,6,3,8,3,5,3,5,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4388,4690,4841,4930,5018,5017,5010,4954,4821,4588,4439,4364,4316,4229,4054,3822,3635,3496,3440,3521,3457,3300,3299,3335,3430,3647,3857,4127,4467,4757,4977,5161,5272,5358,5469,5594,5655,5663,5648,5622,5591,5593,5589,5575,5569,5602,5621,2458.57489,3303.34608,2282.57545,1524.83003,1187.85759,1080.1321,1047.35424,1241.51624,1815.02705,2429.68889,2585.68325,2426.12273,2525.18392,2400.03359,3035.86248,3559.60395,3774.38153,3498.6897,3442.71341,3848.94732,4213.78397,4392.44146,4124.74883,4095.86196,4111.32866,4210.84154,4641.71578,4428.04304,4062.26301,3770.61093,3001.297,2423.09497,2058.70782,1830.35722,1653.74275,1548.7071,1439.44076,1273.07115,1236.2858,1286.06807,1359.32323,1414.39731,1466.55482,1470.29268,1501.30939,1583.43326,1567.56352,1274.70235,-2746.4511,-2521.4076,-2624.1142,-2059.2277,-2472.6241,85.620469,671.97032,1270.9645,1155.8245,1307.9237,1636.5949,404.03099,-578.0479,345.73704,660.11765,1149.0533,1008.175,1511.2028,1292.395,332.72653,226.46439,1125.0536,1166.593,-119.44845,-145.69646,-1634.5868,-1024.7406,-719.48322,-2372.9808,-2579.9076,-3315.8775,-2707.5716,-2060.7209,-1715.7916,-2358.82,-2694.8976,-2390.1764,-1474.8139,-728.42296,637.21556,1102.4791,1121.1041,273.61231,489.22372,790.43434,207.11673,597.95656,1601.3154,Eye
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,7,8,7,4,8,9,9,7,12,11,7,8,5,5,5,12,3,6,11,6,4,6,6,3,5,6,3,1,7,4,8,6,5,7,2,3,3,6,3,4,4,1,3,6,2,5,8,2,5,4,5,1,3,1,3,1,4,1,6,4,3,1,3,8,4,9,2,3,1,0,9,1,3,2,9,8,6,2,3,2,8,4,3,14,8,4,10,3,12,5,11,14,7,8,14,6,8,13,9,12,15,19,15,23,13,13,20,25,22,29,30,18,17,21,16,10,18,12,11,9,9,7,8,8,8,8,8,9,6,8,3,10,17,11,4,6,5,13,7,12,10,11,10,13,16,18,18,21,9,16,22,17,17,19,17,21,13,18,25,17,23,13,10,12,11,10,10,5,8,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962,4892,4890,4814,4319,3936,3618,3290,3014,2769,2612,2506,2498,2523,2632,2752,2864,2983,3115,3226,3348,3517,3844,4308,4688,4841,4857,4944,5024,5057,5030,5048,4986,5177,5291,5344,5430,5530,5761,5988,6040,6134,6239,6306,6360,6407,6446,6449,1588.27152,1681.45022,1697.11914,3069.11828,4020.08369,3364.53922,3272.89755,3164.17834,3185.82705,3221.29019,3062.25214,3188.01534,3431.14903,3516.3236,3723.69493,3959.21676,4027.8285,3897.83024,3965.25849,4150.88787,4428.78372,4678.77871,4770.04782,4002.35425,2760.62923,1837.21541,1397.67064,1450.65401,1439.16929,1295.83556,1445.74734,1723.37884,1353.05046,1744.09622,1213.09616,1287.02952,1416.27206,1707.62355,2153.32848,1443.89188,926.096856,1089.61595,1051.62414,830.431768,681.578302,590.746331,493.88438,403.387479,-94.562152,571.92756,1223.0896,2298.2799,2955.4887,3164.2693,3261.5097,2155.1038,1693.1415,1386.7661,727.20573,237.41732,-861.02491,-1873.619,-2016.2792,-1896.6091,-1994.92,-1932.2269,-2316.417,-1851.998,-2001.9502,-1671.2224,-2482.6038,-2397.099,-3297.0197,-776.16005,-1167.8279,-1465.1893,-1113.3696,249.67592,239.22675,-817.7528,-1519.1844,-2366.7888,-2376.9446,-1590.6692,-1694.5313,-2575.639,-2158.8071,-2637.8094,-1949.2619,-1985.5929,-1413.6287,-1634.4766,-1934.7127,-2416.2454,-1774.8134,-1386.9854,Eye
